episode,score,high_score,lives,steps,reward,reached_mid_checkpoint,completed_lap,epsilon
2341,50,60,0,27,-593.0,True,False,0.03
2342,0,10,0,7,-696.0,False,False,0.03
2343,0,30,0,18,-696.0,False,False,0.03
2344,50,70,0,36,-601.0,True,False,0.03
2345,0,30,0,18,-696.0,False,False,0.03
2346,0,30,0,18,-696.0,False,False,0.03
2347,50,60,0,19,-596.0,True,False,0.03
2348,0,30,0,18,-696.0,False,False,0.03
2349,0,30,0,18,-696.0,False,False,0.03
2350,50,70,0,37,-603.0,True,False,0.03
2351,0,30,0,18,-696.0,False,False,0.03
2352,0,30,0,18,-696.0,False,False,0.03
2353,0,30,0,18,-696.0,False,False,0.03
2354,150,160,0,37,-327.0,True,True,0.03
2355,0,30,0,18,-696.0,False,False,0.03
2356,0,30,0,18,-696.0,False,False,0.03
2357,0,30,0,18,-696.0,False,False,0.03
2358,0,30,0,18,-696.0,False,False,0.03
2359,0,30,0,18,-696.0,False,False,0.03
2360,0,30,0,42,-722.0,False,False,0.03
2361,0,30,0,18,-696.0,False,False,0.03
2362,0,30,0,18,-696.0,False,False,0.03
2363,0,30,0,18,-696.0,False,False,0.03
2364,0,30,0,18,-696.0,False,False,0.03
2365,0,30,0,18,-696.0,False,False,0.03
2366,0,30,0,18,-696.0,False,False,0.03
2367,0,30,0,18,-696.0,False,False,0.03
2368,0,30,0,18,-696.0,False,False,0.03
2369,0,30,0,17,-699.0,False,False,0.03
2370,0,30,0,18,-695.0,False,False,0.03
2371,0,30,0,18,-695.0,False,False,0.03
2372,0,30,0,18,-695.0,False,False,0.03
2373,0,30,0,18,-695.0,False,False,0.03
2374,0,30,0,18,-696.0,False,False,0.03
2375,50,70,0,37,-602.0,True,False,0.03
2376,50,70,0,36,-601.0,True,False,0.03
2377,0,30,0,18,-696.0,False,False,0.03
2378,50,70,0,18,-588.0,True,False,0.03
2379,0,30,0,18,-696.0,False,False,0.03
2380,0,30,0,18,-696.0,False,False,0.03
2381,0,30,0,18,-696.0,False,False,0.03
2382,0,30,0,18,-696.0,False,False,0.03
2383,0,30,0,42,-722.0,False,False,0.03
2384,0,30,0,18,-694.0,False,False,0.03
2385,0,10,0,43,-731.0,False,False,0.03
2386,50,60,0,36,-598.0,True,False,0.03
2387,50,70,0,37,-602.0,True,False,0.03
2388,0,30,0,18,-696.0,False,False,0.03
2389,0,30,0,18,-696.0,False,False,0.03
2390,50,60,0,36,-598.0,True,False,0.03
2391,0,30,0,18,-696.0,False,False,0.03
2392,0,30,0,18,-696.0,False,False,0.03
2393,0,30,0,12,-692.0,False,False,0.03
2394,0,30,0,18,-696.0,False,False,0.03
2395,0,30,0,18,-696.0,False,False,0.03
2396,0,30,0,18,-696.0,False,False,0.03
2397,0,30,0,18,-696.0,False,False,0.03
2398,0,30,0,18,-696.0,False,False,0.03
2399,0,30,0,18,-696.0,False,False,0.03
2400,150,160,0,37,-327.0,True,True,0.03
2401,0,30,0,18,-696.0,False,False,0.03
2402,0,30,0,18,-696.0,False,False,0.03
2403,0,30,0,18,-695.0,False,False,0.03
2404,150,160,0,37,-326.0,True,True,0.03
2405,0,30,0,18,-695.0,False,False,0.03
2406,150,160,0,37,-327.0,True,True,0.03
2407,0,30,0,18,-696.0,False,False,0.03
2408,0,30,0,18,-696.0,False,False,0.03
2409,0,30,0,18,-696.0,False,False,0.03
2410,0,30,0,18,-696.0,False,False,0.03
2411,0,30,0,18,-696.0,False,False,0.03
2412,0,30,0,18,-694.0,False,False,0.03
2413,0,30,0,18,-696.0,False,False,0.03
2414,0,30,0,18,-696.0,False,False,0.03
2415,0,30,0,18,-696.0,False,False,0.03
2416,0,30,0,18,-696.0,False,False,0.03
2417,0,30,0,18,-696.0,False,False,0.03
2418,50,70,0,37,-603.0,True,False,0.03
2419,0,30,0,18,-696.0,False,False,0.03
2420,0,30,0,18,-696.0,False,False,0.03
2421,0,30,0,18,-696.0,False,False,0.03
2422,0,30,0,18,-696.0,False,False,0.03
2423,0,30,0,18,-696.0,False,False,0.03
2424,0,30,0,42,-718.0,False,False,0.03
2425,0,30,0,18,-696.0,False,False,0.03
2426,0,30,0,18,-696.0,False,False,0.03
2427,0,30,0,18,-696.0,False,False,0.03
2428,0,30,0,18,-696.0,False,False,0.03
2429,0,30,0,18,-696.0,False,False,0.03
2430,0,30,0,18,-695.0,False,False,0.03
2431,0,30,0,18,-696.0,False,False,0.03
2432,50,70,0,37,-602.0,True,False,0.03
2433,0,30,0,18,-696.0,False,False,0.03
2434,50,70,0,36,-601.0,True,False,0.03
2435,0,30,0,18,-696.0,False,False,0.03
2436,0,30,0,18,-696.0,False,False,0.03
2437,0,30,0,18,-696.0,False,False,0.03
2438,0,30,0,18,-696.0,False,False,0.03
2439,0,30,0,18,-696.0,False,False,0.03
2440,0,30,0,18,-696.0,False,False,0.03
2441,0,30,0,18,-696.0,False,False,0.03
2442,0,30,0,18,-696.0,False,False,0.03
2443,0,30,0,18,-696.0,False,False,0.03
2444,0,30,0,18,-696.0,False,False,0.03
2445,0,30,0,18,-696.0,False,False,0.03
2446,0,30,0,18,-696.0,False,False,0.03
2447,0,30,0,18,-696.0,False,False,0.03
2448,0,30,0,18,-696.0,False,False,0.03
2449,0,30,0,18,-696.0,False,False,0.03
2450,0,30,0,18,-696.0,False,False,0.03
2451,0,30,0,18,-696.0,False,False,0.03
2452,0,30,0,18,-696.0,False,False,0.03
2453,0,30,0,18,-696.0,False,False,0.03
2454,50,70,0,37,-603.0,True,False,0.03
2455,0,30,0,18,-696.0,False,False,0.03
2456,0,30,0,18,-696.0,False,False,0.03
2457,0,30,0,18,-696.0,False,False,0.03
2458,0,30,0,18,-696.0,False,False,0.03
2459,0,30,0,18,-696.0,False,False,0.03
2460,0,30,0,18,-696.0,False,False,0.03
2461,0,30,0,18,-696.0,False,False,0.03
2462,0,30,0,18,-696.0,False,False,0.03
2463,0,30,0,18,-696.0,False,False,0.03
2464,0,30,0,18,-696.0,False,False,0.03
2465,0,30,0,18,-696.0,False,False,0.03
2466,0,10,0,43,-731.0,False,False,0.03
2467,0,30,0,18,-696.0,False,False,0.03
2468,0,30,0,18,-695.0,False,False,0.03
2469,0,30,0,18,-696.0,False,False,0.03
2470,0,30,0,18,-696.0,False,False,0.03
2471,0,30,0,24,-699.0,False,False,0.03
2472,0,30,0,18,-696.0,False,False,0.03
2473,0,30,0,18,-696.0,False,False,0.03
2474,0,30,0,18,-696.0,False,False,0.03
2475,50,70,0,37,-603.0,True,False,0.03
2476,0,30,0,18,-696.0,False,False,0.03
2477,0,30,0,18,-696.0,False,False,0.03
2478,0,30,0,18,-696.0,False,False,0.03
2479,50,70,0,37,-602.0,True,False,0.03
2480,0,30,0,18,-696.0,False,False,0.03
2481,0,30,0,18,-695.0,False,False,0.03
2482,50,70,0,37,-603.0,True,False,0.03
2483,0,30,0,18,-696.0,False,False,0.03
2484,150,160,0,37,-327.0,True,True,0.03
2485,0,30,0,18,-695.0,False,False,0.03
2486,0,30,0,18,-696.0,False,False,0.03
2487,0,30,0,18,-696.0,False,False,0.03
2488,0,30,0,12,-692.0,False,False,0.03
2489,0,30,0,18,-696.0,False,False,0.03
2490,0,10,0,7,-696.0,False,False,0.03
2491,0,30,0,18,-696.0,False,False,0.03
2492,0,30,0,18,-696.0,False,False,0.03
2493,0,30,0,18,-696.0,False,False,0.03
2494,0,30,0,18,-696.0,False,False,0.03
2495,0,30,0,18,-696.0,False,False,0.03
2496,0,30,0,18,-696.0,False,False,0.03
2497,0,30,0,18,-696.0,False,False,0.03
2498,0,30,0,18,-696.0,False,False,0.03
2499,150,160,0,37,-327.0,True,True,0.03
2500,50,70,0,36,-599.0,True,False,0.03
2501,0,30,0,18,-696.0,False,False,0.03
2502,0,30,0,18,-696.0,False,False,0.03
2503,0,30,0,18,-696.0,False,False,0.03
2504,0,30,0,18,-696.0,False,False,0.03
2505,0,30,0,18,-696.0,False,False,0.03
2506,0,30,0,18,-696.0,False,False,0.03
2507,0,30,0,18,-696.0,False,False,0.03
2508,0,30,0,18,-696.0,False,False,0.03
2509,0,30,0,18,-696.0,False,False,0.03
2510,50,60,0,36,-598.0,True,False,0.03
2511,0,30,0,18,-696.0,False,False,0.03
2512,0,30,0,18,-696.0,False,False,0.03
2513,0,30,0,18,-696.0,False,False,0.03
2514,0,30,0,18,-696.0,False,False,0.03
2515,0,30,0,18,-696.0,False,False,0.03
2516,0,30,0,18,-696.0,False,False,0.03
2517,0,30,0,18,-696.0,False,False,0.03
2518,0,30,0,18,-696.0,False,False,0.03
2519,0,30,0,18,-696.0,False,False,0.03
2520,50,60,0,19,-592.0,True,False,0.03
2521,0,30,0,18,-696.0,False,False,0.03
2522,0,30,0,18,-696.0,False,False,0.03
2523,0,30,0,18,-696.0,False,False,0.03
2524,50,70,0,37,-602.0,True,False,0.03
2525,50,70,0,36,-598.0,True,False,0.03
2526,0,30,0,18,-696.0,False,False,0.03
2527,0,30,0,18,-696.0,False,False,0.03
2528,0,30,0,18,-696.0,False,False,0.03
2529,0,30,0,18,-696.0,False,False,0.03
2530,0,30,0,18,-698.0,False,False,0.03
2531,0,30,0,18,-696.0,False,False,0.03
2532,150,160,0,37,-330.0,True,True,0.03
2533,0,30,0,18,-695.0,False,False,0.03
2534,0,30,0,18,-696.0,False,False,0.03
2535,0,30,0,18,-696.0,False,False,0.03
2536,0,30,0,18,-696.0,False,False,0.03
2537,0,30,0,18,-696.0,False,False,0.03
2538,0,30,0,18,-696.0,False,False,0.03
2539,0,30,0,15,-693.0,False,False,0.03
2540,0,30,0,18,-696.0,False,False,0.03
2541,0,30,0,12,-692.0,False,False,0.03
2542,50,70,0,37,-604.0,True,False,0.03
2543,0,20,0,18,-696.0,False,False,0.03
2544,0,30,0,18,-696.0,False,False,0.03
2545,0,30,0,18,-696.0,False,False,0.03
2546,0,30,0,18,-696.0,False,False,0.03
2547,0,30,0,18,-696.0,False,False,0.03
2548,0,30,0,18,-696.0,False,False,0.03
2549,0,30,0,18,-696.0,False,False,0.03
2550,0,30,0,18,-696.0,False,False,0.03
2551,0,30,0,18,-696.0,False,False,0.03
2552,0,30,0,18,-696.0,False,False,0.03
2553,0,30,0,18,-696.0,False,False,0.03
2554,0,30,0,18,-695.0,False,False,0.03
2555,0,30,0,18,-696.0,False,False,0.03
2556,0,30,0,18,-696.0,False,False,0.03
2557,0,30,0,18,-696.0,False,False,0.03
2558,0,10,0,7,-696.0,False,False,0.03
2559,0,30,0,18,-696.0,False,False,0.03
2560,0,30,0,18,-696.0,False,False,0.03
2561,0,30,0,18,-696.0,False,False,0.03
2562,0,30,0,18,-696.0,False,False,0.03
2563,0,30,0,18,-695.0,False,False,0.03
2564,0,30,0,18,-696.0,False,False,0.03
2565,150,160,0,37,-327.0,True,True,0.03
2566,0,30,0,17,-696.0,False,False,0.03
2567,0,30,0,18,-696.0,False,False,0.03
2568,50,60,0,36,-598.0,True,False,0.03
2569,0,30,0,18,-696.0,False,False,0.03
2570,0,30,0,18,-696.0,False,False,0.03
2571,0,30,0,18,-696.0,False,False,0.03
2572,0,30,0,15,-693.0,False,False,0.03
2573,0,30,0,18,-696.0,False,False,0.03
2574,0,30,0,18,-696.0,False,False,0.03
2575,0,30,0,24,-699.0,False,False,0.03
2576,0,30,0,18,-696.0,False,False,0.03
2577,0,30,0,18,-696.0,False,False,0.03
2578,0,30,0,18,-696.0,False,False,0.03
2579,0,30,0,18,-695.0,False,False,0.03
2580,0,30,0,18,-696.0,False,False,0.03
2581,50,60,0,36,-598.0,True,False,0.03
2582,0,30,0,18,-696.0,False,False,0.03
2583,0,30,0,18,-696.0,False,False,0.03
2584,0,30,0,18,-696.0,False,False,0.03
2585,0,30,0,18,-696.0,False,False,0.03
2586,0,30,0,18,-696.0,False,False,0.03
2587,0,30,0,18,-696.0,False,False,0.03
2588,0,30,0,18,-696.0,False,False,0.03
2589,50,70,0,37,-602.0,True,False,0.03
2590,0,30,0,18,-696.0,False,False,0.03
2591,150,160,0,37,-327.0,True,True,0.03
2592,0,20,0,18,-696.0,False,False,0.03
2593,0,30,0,18,-696.0,False,False,0.03
2594,0,30,0,18,-696.0,False,False,0.03
2595,0,30,0,18,-696.0,False,False,0.03
2596,0,30,0,18,-696.0,False,False,0.03
2597,0,30,0,18,-696.0,False,False,0.03
2598,0,30,0,18,-696.0,False,False,0.03
2599,0,10,0,7,-696.0,False,False,0.03
2600,0,30,0,18,-696.0,False,False,0.03
2601,50,60,0,36,-596.0,True,False,0.03
2602,0,30,0,18,-696.0,False,False,0.03
2603,0,30,0,18,-696.0,False,False,0.03
2604,0,30,0,18,-696.0,False,False,0.03
2605,0,30,0,18,-696.0,False,False,0.03
2606,0,30,0,18,-696.0,False,False,0.03
2607,0,30,0,18,-696.0,False,False,0.03
2608,0,30,0,18,-696.0,False,False,0.03
2609,0,30,0,18,-696.0,False,False,0.03
2610,0,30,0,18,-696.0,False,False,0.03
2611,0,30,0,17,-695.0,False,False,0.03
2612,0,10,0,7,-696.0,False,False,0.03
2613,0,30,0,18,-696.0,False,False,0.03
2614,0,30,0,18,-696.0,False,False,0.03
2615,0,30,0,18,-696.0,False,False,0.03
2616,0,30,0,15,-693.0,False,False,0.03
2617,0,10,0,7,-696.0,False,False,0.03
2618,150,160,0,37,-327.0,True,True,0.03
2619,0,30,0,18,-696.0,False,False,0.03
2620,50,70,0,37,-603.0,True,False,0.03
2621,0,30,0,18,-696.0,False,False,0.03
2622,0,30,0,18,-696.0,False,False,0.03
2623,0,30,0,18,-696.0,False,False,0.03
2624,0,30,0,18,-696.0,False,False,0.03
2625,0,30,0,18,-696.0,False,False,0.03
2626,0,30,0,18,-696.0,False,False,0.03
2627,0,10,0,7,-696.0,False,False,0.03
2628,0,30,0,18,-695.0,False,False,0.03
2629,0,30,0,18,-696.0,False,False,0.03
2630,0,30,0,18,-696.0,False,False,0.03
2631,0,30,0,18,-696.0,False,False,0.03
2632,0,30,0,18,-696.0,False,False,0.03
2633,0,30,0,18,-696.0,False,False,0.03
2634,0,30,0,18,-696.0,False,False,0.03
2635,0,30,0,18,-696.0,False,False,0.03
2636,0,30,0,18,-696.0,False,False,0.03
2637,0,30,0,18,-694.0,False,False,0.03
2638,0,30,0,18,-696.0,False,False,0.03
2639,0,30,0,18,-696.0,False,False,0.03
2640,0,30,0,18,-696.0,False,False,0.03
2641,0,30,0,18,-696.0,False,False,0.03
2642,0,30,0,18,-696.0,False,False,0.03
2643,0,30,0,18,-696.0,False,False,0.03
2644,0,30,0,18,-696.0,False,False,0.03
2645,0,30,0,18,-696.0,False,False,0.03
2646,0,30,0,18,-696.0,False,False,0.03
2647,0,30,0,18,-696.0,False,False,0.03
2648,0,30,0,18,-696.0,False,False,0.03
2649,0,30,0,18,-696.0,False,False,0.03
2650,0,30,0,18,-698.0,False,False,0.03
2651,50,70,0,36,-601.0,True,False,0.03
2652,0,30,0,18,-696.0,False,False,0.03
2653,0,10,0,7,-696.0,False,False,0.03
2654,0,30,0,18,-698.0,False,False,0.03
2655,0,30,0,18,-696.0,False,False,0.03
2656,0,30,0,18,-696.0,False,False,0.03
2657,0,30,0,18,-696.0,False,False,0.03
2658,0,30,0,18,-696.0,False,False,0.03
2659,0,30,0,18,-696.0,False,False,0.03
2660,0,30,0,18,-696.0,False,False,0.03
2661,0,30,0,18,-696.0,False,False,0.03
2662,0,30,0,18,-696.0,False,False,0.03
2663,150,160,0,37,-327.0,True,True,0.03
2664,0,30,0,18,-696.0,False,False,0.03
2665,0,30,0,18,-696.0,False,False,0.03
2666,0,30,0,18,-696.0,False,False,0.03
2667,0,30,0,18,-696.0,False,False,0.03
2668,0,30,0,18,-696.0,False,False,0.03
2669,0,30,0,18,-696.0,False,False,0.03
2670,0,30,0,18,-696.0,False,False,0.03
2671,0,10,0,7,-696.0,False,False,0.03
2672,0,30,0,18,-696.0,False,False,0.03
2673,0,30,0,18,-696.0,False,False,0.03
2674,0,30,0,18,-696.0,False,False,0.03
2675,0,30,0,18,-696.0,False,False,0.03
2676,0,30,0,18,-698.0,False,False,0.03
2677,0,30,0,18,-696.0,False,False,0.03
2678,0,30,0,18,-696.0,False,False,0.03
2679,0,30,0,18,-696.0,False,False,0.03
2680,0,30,0,12,-692.0,False,False,0.03
2681,0,30,0,18,-694.0,False,False,0.03
2682,0,30,0,18,-696.0,False,False,0.03
2683,0,30,0,18,-696.0,False,False,0.03
2684,0,30,0,18,-695.0,False,False,0.03
2685,0,30,0,18,-696.0,False,False,0.03
2686,0,30,0,18,-696.0,False,False,0.03
2687,0,30,0,18,-695.0,False,False,0.03
2688,0,30,0,18,-696.0,False,False,0.03
2689,0,30,0,18,-696.0,False,False,0.03
2690,0,30,0,18,-696.0,False,False,0.03
2691,0,30,0,18,-696.0,False,False,0.03
2692,150,160,0,37,-327.0,True,True,0.03
2693,0,30,0,18,-696.0,False,False,0.03
2694,0,30,0,18,-696.0,False,False,0.03
2695,0,30,0,18,-696.0,False,False,0.03
2696,0,30,0,18,-696.0,False,False,0.03
2697,0,30,0,18,-696.0,False,False,0.03
2698,0,30,0,18,-696.0,False,False,0.03
2699,0,30,0,18,-694.0,False,False,0.03
2700,0,30,0,18,-696.0,False,False,0.03
2701,0,30,0,18,-696.0,False,False,0.03
2702,0,30,0,18,-696.0,False,False,0.03
2703,0,30,0,18,-696.0,False,False,0.03
2704,0,30,0,18,-696.0,False,False,0.03
2705,0,30,0,18,-696.0,False,False,0.03
2706,0,30,0,18,-696.0,False,False,0.03
2707,50,70,0,37,-602.0,True,False,0.03
2708,0,30,0,18,-696.0,False,False,0.03
2709,0,30,0,18,-696.0,False,False,0.03
2710,0,30,0,18,-696.0,False,False,0.03
2711,50,70,0,37,-601.0,True,False,0.03
2712,0,30,0,18,-696.0,False,False,0.03
2713,0,30,0,18,-696.0,False,False,0.03
2714,0,30,0,18,-696.0,False,False,0.03
2715,0,30,0,18,-696.0,False,False,0.03
2716,0,30,0,12,-692.0,False,False,0.03
2717,0,30,0,18,-696.0,False,False,0.03
2718,0,30,0,18,-696.0,False,False,0.03
2719,0,30,0,18,-696.0,False,False,0.03
2720,0,30,0,18,-696.0,False,False,0.03
2721,0,30,0,18,-696.0,False,False,0.03
2722,0,30,0,18,-696.0,False,False,0.03
2723,0,30,0,18,-696.0,False,False,0.03
2724,0,30,0,18,-696.0,False,False,0.03
2725,0,10,0,7,-696.0,False,False,0.03
2726,0,30,0,18,-696.0,False,False,0.03
2727,0,30,0,18,-696.0,False,False,0.03
2728,0,30,0,18,-696.0,False,False,0.03
2729,0,30,0,18,-696.0,False,False,0.03
2730,0,10,0,43,-731.0,False,False,0.03
2731,0,30,0,18,-696.0,False,False,0.03
2732,0,30,0,15,-693.0,False,False,0.03
2733,0,30,0,18,-696.0,False,False,0.03
2734,0,30,0,24,-700.0,False,False,0.03
2735,0,30,0,18,-696.0,False,False,0.03
2736,0,30,0,18,-696.0,False,False,0.03
2737,0,30,0,18,-696.0,False,False,0.03
2738,0,30,0,18,-696.0,False,False,0.03
2739,0,30,0,18,-696.0,False,False,0.03
2740,0,20,0,18,-696.0,False,False,0.03
2741,0,30,0,18,-696.0,False,False,0.03
2742,0,30,0,18,-696.0,False,False,0.03
2743,0,30,0,17,-695.0,False,False,0.03
2744,0,30,0,18,-696.0,False,False,0.03
2745,0,30,0,18,-696.0,False,False,0.03
2746,0,30,0,18,-696.0,False,False,0.03
2747,0,30,0,18,-696.0,False,False,0.03
2748,0,30,0,18,-696.0,False,False,0.03
2749,0,30,0,18,-696.0,False,False,0.03
2750,0,30,0,18,-696.0,False,False,0.03
2751,0,30,0,18,-696.0,False,False,0.03
2752,0,30,0,18,-696.0,False,False,0.03
2753,0,30,0,18,-696.0,False,False,0.03
2754,0,30,0,18,-696.0,False,False,0.03
2755,0,30,0,18,-696.0,False,False,0.03
2756,50,70,0,37,-603.0,True,False,0.03
2757,0,30,0,18,-696.0,False,False,0.03
2758,0,30,0,18,-696.0,False,False,0.03
2759,0,30,0,18,-696.0,False,False,0.03
2760,0,30,0,18,-696.0,False,False,0.03
2761,0,10,0,7,-696.0,False,False,0.03
2762,0,30,0,18,-696.0,False,False,0.03
2763,0,30,0,18,-696.0,False,False,0.03
2764,0,30,0,18,-696.0,False,False,0.03
2765,0,30,0,18,-696.0,False,False,0.03
2766,0,30,0,18,-696.0,False,False,0.03
2767,0,30,0,18,-696.0,False,False,0.03
2768,0,30,0,18,-696.0,False,False,0.03
2769,0,30,0,18,-694.0,False,False,0.03
2770,0,30,0,18,-696.0,False,False,0.03
2771,0,30,0,18,-696.0,False,False,0.03
2772,0,30,0,18,-696.0,False,False,0.03
2773,0,30,0,18,-696.0,False,False,0.03
2774,50,70,0,37,-601.0,True,False,0.03
2775,0,30,0,18,-695.0,False,False,0.03
2776,0,30,0,24,-699.0,False,False,0.03
2777,0,30,0,18,-696.0,False,False,0.03
2778,0,30,0,18,-696.0,False,False,0.03
2779,0,30,0,18,-696.0,False,False,0.03
2780,50,70,0,37,-601.0,True,False,0.03
2781,0,30,0,18,-696.0,False,False,0.03
2782,0,30,0,18,-696.0,False,False,0.03
2783,0,30,0,18,-696.0,False,False,0.03
2784,0,30,0,18,-696.0,False,False,0.03
2785,0,30,0,18,-696.0,False,False,0.03
2786,0,30,0,18,-698.0,False,False,0.03
2787,0,30,0,18,-696.0,False,False,0.03
2788,50,70,0,37,-602.0,True,False,0.03
2789,0,30,0,18,-696.0,False,False,0.03
2790,0,30,0,42,-722.0,False,False,0.03
2791,0,30,0,18,-696.0,False,False,0.03
2792,0,30,0,18,-696.0,False,False,0.03
2793,0,30,0,18,-696.0,False,False,0.03
2794,0,30,0,18,-696.0,False,False,0.03
2795,50,70,0,37,-602.0,True,False,0.03
2796,0,30,0,18,-695.0,False,False,0.03
2797,0,30,0,18,-696.0,False,False,0.03
2798,0,30,0,18,-696.0,False,False,0.03
2799,0,30,0,18,-694.0,False,False,0.03
2800,50,60,0,36,-598.0,True,False,0.03
2801,0,30,0,18,-696.0,False,False,0.03
2802,0,30,0,18,-696.0,False,False,0.03
2803,0,30,0,18,-696.0,False,False,0.03
2804,0,30,0,18,-696.0,False,False,0.03
2805,0,30,0,18,-696.0,False,False,0.03
2806,0,20,0,18,-696.0,False,False,0.03
2807,0,30,0,18,-696.0,False,False,0.03
2808,0,30,0,18,-696.0,False,False,0.03
2809,0,30,0,18,-696.0,False,False,0.03
2810,0,30,0,17,-695.0,False,False,0.03
2811,0,30,0,18,-696.0,False,False,0.03
2812,0,30,0,18,-696.0,False,False,0.03
2813,0,30,0,18,-696.0,False,False,0.03
2814,0,30,0,18,-696.0,False,False,0.03
2815,0,30,0,17,-695.0,False,False,0.03
2816,0,30,0,24,-699.0,False,False,0.03
2817,0,30,0,18,-696.0,False,False,0.03
2818,0,30,0,18,-696.0,False,False,0.03
2819,0,30,0,18,-696.0,False,False,0.03
2820,0,30,0,42,-720.0,False,False,0.03
2821,0,10,0,7,-696.0,False,False,0.03
2822,0,30,0,18,-696.0,False,False,0.03
2823,0,30,0,18,-696.0,False,False,0.03
2824,0,30,0,18,-696.0,False,False,0.03
2825,50,70,0,37,-601.0,True,False,0.03
2826,0,30,0,18,-696.0,False,False,0.03
2827,0,30,0,18,-696.0,False,False,0.03
2828,0,10,0,7,-696.0,False,False,0.03
2829,0,10,0,7,-696.0,False,False,0.03
2830,0,30,0,18,-696.0,False,False,0.03
2831,0,30,0,18,-696.0,False,False,0.03
2832,0,30,0,18,-696.0,False,False,0.03
2833,0,30,0,18,-696.0,False,False,0.03
2834,0,30,0,18,-696.0,False,False,0.03
2835,0,30,0,18,-696.0,False,False,0.03
2836,0,30,0,18,-695.0,False,False,0.03
2837,0,10,0,7,-696.0,False,False,0.03
2838,0,30,0,18,-696.0,False,False,0.03
2839,0,30,0,18,-696.0,False,False,0.03
2840,0,30,0,18,-695.0,False,False,0.03
2841,0,30,0,15,-693.0,False,False,0.03
2842,0,30,0,18,-696.0,False,False,0.03
2843,0,30,0,18,-696.0,False,False,0.03
2844,0,30,0,42,-722.0,False,False,0.03
2845,0,30,0,18,-696.0,False,False,0.03
2846,0,10,0,7,-696.0,False,False,0.03
2847,0,30,0,18,-696.0,False,False,0.03
2848,50,70,0,36,-601.0,True,False,0.03
2849,0,30,0,24,-699.0,False,False,0.03
2850,0,30,0,18,-696.0,False,False,0.03
2851,0,30,0,18,-696.0,False,False,0.03
2852,0,30,0,18,-696.0,False,False,0.03
2853,0,30,0,18,-698.0,False,False,0.03
2854,50,70,0,18,-588.0,True,False,0.03
2855,0,30,0,18,-696.0,False,False,0.03
2856,0,30,0,18,-696.0,False,False,0.03
2857,0,30,0,18,-696.0,False,False,0.03
2858,0,30,0,18,-696.0,False,False,0.03
2859,0,30,0,18,-696.0,False,False,0.03
2860,0,30,0,18,-696.0,False,False,0.03
2861,0,30,0,18,-696.0,False,False,0.03
2862,0,30,0,18,-696.0,False,False,0.03
2863,0,30,0,18,-696.0,False,False,0.03
2864,0,30,0,18,-696.0,False,False,0.03
2865,0,30,0,18,-696.0,False,False,0.03
2866,0,30,0,18,-696.0,False,False,0.03
2867,0,30,0,18,-696.0,False,False,0.03
2868,0,20,0,18,-696.0,False,False,0.03
2869,0,30,0,18,-696.0,False,False,0.03
2870,50,70,0,37,-603.0,True,False,0.03
2871,0,30,0,42,-722.0,False,False,0.03
2872,0,30,0,18,-696.0,False,False,0.03
2873,0,30,0,18,-696.0,False,False,0.03
2874,0,30,0,18,-696.0,False,False,0.03
2875,0,30,0,18,-696.0,False,False,0.03
2876,0,30,0,18,-696.0,False,False,0.03
2877,0,30,0,18,-696.0,False,False,0.03
2878,0,30,0,18,-696.0,False,False,0.03
2879,50,60,0,27,-593.0,True,False,0.03
2880,0,30,0,18,-696.0,False,False,0.03
2881,0,30,0,18,-696.0,False,False,0.03
2882,0,30,0,18,-696.0,False,False,0.03
2883,0,30,0,18,-696.0,False,False,0.03
2884,150,160,0,37,-327.0,True,True,0.03
2885,0,30,0,18,-696.0,False,False,0.03
2886,0,30,0,18,-696.0,False,False,0.03
2887,0,30,0,18,-696.0,False,False,0.03
2888,0,30,0,18,-695.0,False,False,0.03
2889,0,30,0,18,-696.0,False,False,0.03
2890,0,30,0,18,-696.0,False,False,0.03
2891,0,30,0,18,-696.0,False,False,0.03
2892,0,30,0,18,-696.0,False,False,0.03
2893,0,30,0,18,-696.0,False,False,0.03
2894,0,30,0,18,-696.0,False,False,0.03
2895,0,30,0,18,-696.0,False,False,0.03
2896,0,30,0,42,-721.0,False,False,0.03
2897,150,170,0,64,-344.0,True,True,0.03
2898,0,30,0,18,-696.0,False,False,0.03
2899,150,160,0,37,-327.0,True,True,0.03
2900,0,30,0,18,-694.0,False,False,0.03
2901,0,30,0,18,-694.0,False,False,0.03
2902,50,70,0,37,-602.0,True,False,0.03
2903,0,30,0,18,-696.0,False,False,0.03
2904,0,30,0,18,-696.0,False,False,0.03
2905,0,30,0,18,-696.0,False,False,0.03
2906,50,60,0,27,-593.0,True,False,0.03
2907,0,30,0,18,-696.0,False,False,0.03
2908,0,30,0,18,-696.0,False,False,0.03
2909,0,30,0,18,-696.0,False,False,0.03
2910,0,30,0,18,-696.0,False,False,0.03
2911,0,30,0,18,-695.0,False,False,0.03
2912,0,10,0,7,-696.0,False,False,0.03
2913,0,30,0,18,-695.0,False,False,0.03
2914,0,30,0,18,-696.0,False,False,0.03
2915,0,30,0,18,-696.0,False,False,0.03
2916,0,30,0,18,-696.0,False,False,0.03
2917,150,160,0,37,-327.0,True,True,0.03
2918,0,30,0,18,-696.0,False,False,0.03
2919,0,30,0,18,-696.0,False,False,0.03
2920,50,60,0,36,-598.0,True,False,0.03
2921,0,30,0,18,-696.0,False,False,0.03
